1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;7;Milan;Krajniak;178
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;8;Jozsef;Menyhart;2
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;9;Frantisek;Miklosko;331
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;10;Robert;Mistrik;2
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;11;Maros;Sefcovic;1185
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;12;Robert;Svec;14
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;13;Bohumila;Tauchmannova;15
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;14;Juraj;Zabojnik;15
1;Bratislavsky kraj;102;Bratislava II;529338;Bratislava - Vrakuna;15;Ivan;Zuzula;16
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;1;Bela;Bugar;209
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;2;Zuzana;Caputova;13975
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;3;Martin;Dano;78
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;4;Stefan;Harabin;1868
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;5;Eduard;Chmelar;556
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;6;Marian;Kotleba;661
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;7;Milan;Krajniak;309
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;8;Jozsef;Menyhart;1
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;9;Frantisek;Miklosko;1031
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;10;Robert;Mistrik;21
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;11;Maros;Sefcovic;2761
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;12;Robert;Svec;35
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;13;Bohumila;Tauchmannova;32
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;14;Juraj;Zabojnik;64
1;Bratislavsky kraj;103;Bratislava III;529346;Bratislava - Nove Mesto;15;Ivan;Zuzula;28
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;1;Bela;Bugar;101
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;2;Zuzana;Caputova;6852
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;3;Martin;Dano;57
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;4;Stefan;Harabin;1333
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;5;Eduard;Chmelar;340
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;6;Marian;Kotleba;409
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;7;Milan;Krajniak;192
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;8;Jozsef;Menyhart;2
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;9;Frantisek;Miklosko;618
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;10;Robert;Mistrik;16
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;11;Maros;Sefcovic;1731
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;12;Robert;Svec;5
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;13;Bohumila;Tauchmannova;20
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;14;Juraj;Zabojnik;18
1;Bratislavsky kraj;103;Bratislava III;529354;Bratislava - Raca;15;Ivan;Zuzula;16
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;1;Bela;Bugar;16
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;2;Zuzana;Caputova;1728
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;3;Martin;Dano;12
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;4;Stefan;Harabin;279
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;5;Eduard;Chmelar;78
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;6;Marian;Kotleba;143
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;7;Milan;Krajniak;49
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;9;Frantisek;Miklosko;127
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;10;Robert;Mistrik;3
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;11;Maros;Sefcovic;409
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;12;Robert;Svec;4
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;13;Bohumila;Tauchmannova;5
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;14;Juraj;Zabojnik;9
1;Bratislavsky kraj;103;Bratislava III;529362;Bratislava - Vajnory;15;Ivan;Zuzula;1
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;1;Bela;Bugar;8
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;2;Zuzana;Caputova;640
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;3;Martin;Dano;1
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;4;Stefan;Harabin;77
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;5;Eduard;Chmelar;25
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;6;Marian;Kotleba;39
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;7;Milan;Krajniak;17
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;9;Frantisek;Miklosko;36
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;10;Robert;Mistrik;0
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;11;Maros;Sefcovic;101
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;12;Robert;Svec;1
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;13;Bohumila;Tauchmannova;0
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;14;Juraj;Zabojnik;3
1;Bratislavsky kraj;104;Bratislava IV;529401;Bratislava - Devin;15;Ivan;Zuzula;4
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;1;Bela;Bugar;58
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;2;Zuzana;Caputova;4959
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;3;Martin;Dano;36
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;4;Stefan;Harabin;835
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;5;Eduard;Chmelar;252
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;6;Marian;Kotleba;448
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;7;Milan;Krajniak;162
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;8;Jozsef;Menyhart;1
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;9;Frantisek;Miklosko;350
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;10;Robert;Mistrik;7
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;11;Maros;Sefcovic;950
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;12;Robert;Svec;17
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;13;Bohumila;Tauchmannova;20
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;14;Juraj;Zabojnik;88
1;Bratislavsky kraj;104;Bratislava IV;529371;Bratislava - Devinska Nova Ves;15;Ivan;Zuzula;22
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;1;Bela;Bugar;151
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;2;Zuzana;Caputova;10068
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;3;Martin;Dano;66
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;4;Stefan;Harabin;1833
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;5;Eduard;Chmelar;506
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;6;Marian;Kotleba;691
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;7;Milan;Krajniak;321
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;8;Jozsef;Menyhart;1
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;9;Frantisek;Miklosko;853
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;10;Robert;Mistrik;15
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;11;Maros;Sefcovic;2841
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;12;Robert;Svec;32
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;13;Bohumila;Tauchmannova;26
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;14;Juraj;Zabojnik;50
1;Bratislavsky kraj;104;Bratislava IV;529389;Bratislava - Dubravka;15;Ivan;Zuzula;37
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;1;Bela;Bugar;133
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;2;Zuzana;Caputova;11829
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;3;Martin;Dano;67
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;4;Stefan;Harabin;1674
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;5;Eduard;Chmelar;454
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;6;Marian;Kotleba;605
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;7;Milan;Krajniak;263
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;8;Jozsef;Menyhart;5
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;9;Frantisek;Miklosko;1040
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;10;Robert;Mistrik;16
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;11;Maros;Sefcovic;2569
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;12;Robert;Svec;20
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;13;Bohumila;Tauchmannova;22
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;14;Juraj;Zabojnik;41
1;Bratislavsky kraj;104;Bratislava IV;529397;Bratislava - Karlova Ves;15;Ivan;Zuzula;31
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;1;Bela;Bugar;42
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;2;Zuzana;Caputova;2212
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;3;Martin;Dano;11
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;4;Stefan;Harabin;503
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;5;Eduard;Chmelar;92
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;6;Marian;Kotleba;147
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;7;Milan;Krajniak;58
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;9;Frantisek;Miklosko;296
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;10;Robert;Mistrik;5
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;11;Maros;Sefcovic;662
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;12;Robert;Svec;12
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;13;Bohumila;Tauchmannova;6
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;14;Juraj;Zabojnik;12
1;Bratislavsky kraj;104;Bratislava IV;529419;Bratislava - Lamac;15;Ivan;Zuzula;7
