1;Bratislavsky kraj;108;Senec;6;Marian;Kotleba;2130
1;Bratislavsky kraj;108;Senec;7;Milan;Krajniak;979
1;Bratislavsky kraj;108;Senec;8;Jozsef;Menyhart;13
1;Bratislavsky kraj;108;Senec;9;Frantisek;Miklosko;2136
1;Bratislavsky kraj;108;Senec;10;Robert;Mistrik;44
1;Bratislavsky kraj;108;Senec;11;Maros;Sefcovic;4929
1;Bratislavsky kraj;108;Senec;12;Robert;Svec;67
1;Bratislavsky kraj;108;Senec;13;Bohumila;Tauchmannova;76
1;Bratislavsky kraj;108;Senec;14;Juraj;Zabojnik;96
1;Bratislavsky kraj;108;Senec;15;Ivan;Zuzula;68
2;Trnavsky kraj;201;Dunajska Streda;1;Bela;Bugar;8677
2;Trnavsky kraj;201;Dunajska Streda;2;Zuzana;Caputova;18758
2;Trnavsky kraj;201;Dunajska Streda;3;Martin;Dano;130
2;Trnavsky kraj;201;Dunajska Streda;4;Stefan;Harabin;2029
2;Trnavsky kraj;201;Dunajska Streda;5;Eduard;Chmelar;372
2;Trnavsky kraj;201;Dunajska Streda;6;Marian;Kotleba;914
2;Trnavsky kraj;201;Dunajska Streda;7;Milan;Krajniak;500
2;Trnavsky kraj;201;Dunajska Streda;8;Jozsef;Menyhart;190
2;Trnavsky kraj;201;Dunajska Streda;9;Frantisek;Miklosko;713
2;Trnavsky kraj;201;Dunajska Streda;10;Robert;Mistrik;44
2;Trnavsky kraj;201;Dunajska Streda;11;Maros;Sefcovic;1846
2;Trnavsky kraj;201;Dunajska Streda;12;Robert;Svec;35
2;Trnavsky kraj;201;Dunajska Streda;13;Bohumila;Tauchmannova;43
2;Trnavsky kraj;201;Dunajska Streda;14;Juraj;Zabojnik;64
2;Trnavsky kraj;201;Dunajska Streda;15;Ivan;Zuzula;41
2;Trnavsky kraj;202;Galanta;1;Bela;Bugar;3594
2;Trnavsky kraj;202;Galanta;2;Zuzana;Caputova;15340
2;Trnavsky kraj;202;Galanta;3;Martin;Dano;178
2;Trnavsky kraj;202;Galanta;4;Stefan;Harabin;3824
2;Trnavsky kraj;202;Galanta;5;Eduard;Chmelar;1390
2;Trnavsky kraj;202;Galanta;6;Marian;Kotleba;2773
2;Trnavsky kraj;202;Galanta;7;Milan;Krajniak;962
2;Trnavsky kraj;202;Galanta;8;Jozsef;Menyhart;56
2;Trnavsky kraj;202;Galanta;9;Frantisek;Miklosko;1090
2;Trnavsky kraj;202;Galanta;10;Robert;Mistrik;50
2;Trnavsky kraj;202;Galanta;11;Maros;Sefcovic;4758
2;Trnavsky kraj;202;Galanta;12;Robert;Svec;98
2;Trnavsky kraj;202;Galanta;13;Bohumila;Tauchmannova;44
2;Trnavsky kraj;202;Galanta;14;Juraj;Zabojnik;70
2;Trnavsky kraj;202;Galanta;15;Ivan;Zuzula;43
2;Trnavsky kraj;204;Piestany;1;Bela;Bugar;261
2;Trnavsky kraj;204;Piestany;2;Zuzana;Caputova;12173
2;Trnavsky kraj;204;Piestany;3;Martin;Dano;146
2;Trnavsky kraj;204;Piestany;4;Stefan;Harabin;3883
2;Trnavsky kraj;204;Piestany;5;Eduard;Chmelar;878
2;Trnavsky kraj;204;Piestany;6;Marian;Kotleba;3155
2;Trnavsky kraj;204;Piestany;7;Milan;Krajniak;579
2;Trnavsky kraj;204;Piestany;8;Jozsef;Menyhart;6
2;Trnavsky kraj;204;Piestany;9;Frantisek;Miklosko;1636
2;Trnavsky kraj;204;Piestany;10;Robert;Mistrik;34
2;Trnavsky kraj;204;Piestany;11;Maros;Sefcovic;5213
2;Trnavsky kraj;204;Piestany;12;Robert;Svec;83
2;Trnavsky kraj;204;Piestany;13;Bohumila;Tauchmannova;48
2;Trnavsky kraj;204;Piestany;14;Juraj;Zabojnik;66
2;Trnavsky kraj;204;Piestany;15;Ivan;Zuzula;79
2;Trnavsky kraj;205;Senica;1;Bela;Bugar;226
2;Trnavsky kraj;205;Senica;2;Zuzana;Caputova;10944
2;Trnavsky kraj;205;Senica;3;Martin;Dano;108
2;Trnavsky kraj;205;Senica;4;Stefan;Harabin;2739
2;Trnavsky kraj;205;Senica;5;Eduard;Chmelar;669
2;Trnavsky kraj;205;Senica;6;Marian;Kotleba;3055
2;Trnavsky kraj;205;Senica;7;Milan;Krajniak;724
2;Trnavsky kraj;205;Senica;8;Jozsef;Menyhart;2
2;Trnavsky kraj;205;Senica;9;Frantisek;Miklosko;1052
2;Trnavsky kraj;205;Senica;10;Robert;Mistrik;40
2;Trnavsky kraj;205;Senica;11;Maros;Sefcovic;4984
2;Trnavsky kraj;205;Senica;12;Robert;Svec;67
2;Trnavsky kraj;205;Senica;13;Bohumila;Tauchmannova;41
2;Trnavsky kraj;205;Senica;14;Juraj;Zabojnik;60
2;Trnavsky kraj;205;Senica;15;Ivan;Zuzula;73
2;Trnavsky kraj;206;Skalica;1;Bela;Bugar;195
2;Trnavsky kraj;206;Skalica;2;Zuzana;Caputova;9566
2;Trnavsky kraj;206;Skalica;3;Martin;Dano;91
2;Trnavsky kraj;206;Skalica;4;Stefan;Harabin;1955
2;Trnavsky kraj;206;Skalica;5;Eduard;Chmelar;439
2;Trnavsky kraj;206;Skalica;6;Marian;Kotleba;2588
2;Trnavsky kraj;206;Skalica;7;Milan;Krajniak;633
2;Trnavsky kraj;206;Skalica;8;Jozsef;Menyhart;0
2;Trnavsky kraj;206;Skalica;9;Frantisek;Miklosko;889
2;Trnavsky kraj;206;Skalica;10;Robert;Mistrik;44
2;Trnavsky kraj;206;Skalica;11;Maros;Sefcovic;3231
2;Trnavsky kraj;206;Skalica;12;Robert;Svec;55
2;Trnavsky kraj;206;Skalica;13;Bohumila;Tauchmannova;29
2;Trnavsky kraj;206;Skalica;14;Juraj;Zabojnik;63
2;Trnavsky kraj;206;Skalica;15;Ivan;Zuzula;39
2;Trnavsky kraj;203;Hlohovec;1;Bela;Bugar;163
2;Trnavsky kraj;203;Hlohovec;2;Zuzana;Caputova;6844
2;Trnavsky kraj;203;Hlohovec;3;Martin;Dano;102
2;Trnavsky kraj;203;Hlohovec;4;Stefan;Harabin;3163
2;Trnavsky kraj;203;Hlohovec;5;Eduard;Chmelar;555
2;Trnavsky kraj;203;Hlohovec;6;Marian;Kotleba;2295
2;Trnavsky kraj;203;Hlohovec;7;Milan;Krajniak;522
2;Trnavsky kraj;203;Hlohovec;8;Jozsef;Menyhart;2
2;Trnavsky kraj;203;Hlohovec;9;Frantisek;Miklosko;1038
2;Trnavsky kraj;203;Hlohovec;10;Robert;Mistrik;30
2;Trnavsky kraj;203;Hlohovec;11;Maros;Sefcovic;3951
2;Trnavsky kraj;203;Hlohovec;12;Robert;Svec;139
2;Trnavsky kraj;203;Hlohovec;13;Bohumila;Tauchmannova;25
2;Trnavsky kraj;203;Hlohovec;14;Juraj;Zabojnik;46
2;Trnavsky kraj;203;Hlohovec;15;Ivan;Zuzula;41
2;Trnavsky kraj;207;Trnava;1;Bela;Bugar;451
2;Trnavsky kraj;207;Trnava;2;Zuzana;Caputova;25673
