Pohronsky Ruskov;1;Zuzana;Caputova;186
Pohronsky Ruskov;2;Maros;Sefcovic;97
Pukanec;1;Zuzana;Caputova;317
Pukanec;2;Maros;Sefcovic;320
Rybnik;1;Zuzana;Caputova;277
Rybnik;2;Maros;Sefcovic;322
Santovka;1;Zuzana;Caputova;118
Santovka;2;Maros;Sefcovic;108
Sazdice;1;Zuzana;Caputova;78
Sazdice;2;Maros;Sefcovic;28
Sikenica;1;Zuzana;Caputova;67
Sikenica;2;Maros;Sefcovic;25
Slatina;1;Zuzana;Caputova;40
Slatina;2;Maros;Sefcovic;18
Stary Hradok;1;Zuzana;Caputova;43
Stary Hradok;2;Maros;Sefcovic;23
Stary Tekov;1;Zuzana;Caputova;304
Stary Tekov;2;Maros;Sefcovic;347
Sahy;1;Zuzana;Caputova;1168
Sahy;2;Maros;Sefcovic;461
Salov;1;Zuzana;Caputova;16
Salov;2;Maros;Sefcovic;14
Sarovce;1;Zuzana;Caputova;138
Sarovce;2;Maros;Sefcovic;88
Tehla;1;Zuzana;Caputova;72
Tehla;2;Maros;Sefcovic;47
Tekovske Luzany;1;Zuzana;Caputova;409
Tekovske Luzany;2;Maros;Sefcovic;146
Tekovsky Hradok;1;Zuzana;Caputova;48
Tekovsky Hradok;2;Maros;Sefcovic;21
Tlmace;1;Zuzana;Caputova;671
Tlmace;2;Maros;Sefcovic;701
Tupa;1;Zuzana;Caputova;95
Tupa;2;Maros;Sefcovic;64
Tura;1;Zuzana;Caputova;34
Tura;2;Maros;Sefcovic;14
Uhliska;1;Zuzana;Caputova;38
Uhliska;2;Maros;Sefcovic;14
Velke Kozmalovce;1;Zuzana;Caputova;148
Velke Kozmalovce;2;Maros;Sefcovic;133
Velke Ludince;1;Zuzana;Caputova;198
Velke Ludince;2;Maros;Sefcovic;71
Velke Turovce;1;Zuzana;Caputova;145
Velke Turovce;2;Maros;Sefcovic;64
Velky Dur;1;Zuzana;Caputova;209
Velky Dur;2;Maros;Sefcovic;191
Vyskovce nad Iplom;1;Zuzana;Caputova;110
Vyskovce nad Iplom;2;Maros;Sefcovic;45
Vysne nad Hronom;1;Zuzana;Caputova;36
Vysne nad Hronom;2;Maros;Sefcovic;23
Zalaba;1;Zuzana;Caputova;60
Zalaba;2;Maros;Sefcovic;9
Zbrojniky;1;Zuzana;Caputova;114
Zbrojniky;2;Maros;Sefcovic;49
Zeliezovce;1;Zuzana;Caputova;1497
Zeliezovce;2;Maros;Sefcovic;489
Zemberovce;1;Zuzana;Caputova;219
Zemberovce;2;Maros;Sefcovic;221
Zemliare;1;Zuzana;Caputova;34
Zemliare;2;Maros;Sefcovic;15
Aleksince;1;Zuzana;Caputova;204
Aleksince;2;Maros;Sefcovic;286
Bab;1;Zuzana;Caputova;173
Bab;2;Maros;Sefcovic;181
Babindol;1;Zuzana;Caputova;100
Babindol;2;Maros;Sefcovic;82
Badice;1;Zuzana;Caputova;93
Badice;2;Maros;Sefcovic;51
Branc;1;Zuzana;Caputova;545
Branc;2;Maros;Sefcovic;232
Cabaj - Capor;1;Zuzana;Caputova;677
Cabaj - Capor;2;Maros;Sefcovic;602
Cab;1;Zuzana;Caputova;115
Cab;2;Maros;Sefcovic;147
Cakajovce;1;Zuzana;Caputova;154
Cakajovce;2;Maros;Sefcovic;236
Cechynce;1;Zuzana;Caputova;294
Cechynce;2;Maros;Sefcovic;89
Celadice;1;Zuzana;Caputova;153
Celadice;2;Maros;Sefcovic;183
Cifare;1;Zuzana;Caputova;88
Cifare;2;Maros;Sefcovic;58
Dolne Lefantovce;1;Zuzana;Caputova;112
Dolne Lefantovce;2;Maros;Sefcovic;116
Dolne Obdokovce;1;Zuzana;Caputova;212
Dolne Obdokovce;2;Maros;Sefcovic;71
Golianovo;1;Zuzana;Caputova;317
Golianovo;2;Maros;Sefcovic;299
Horne Lefantovce;1;Zuzana;Caputova;167
Horne Lefantovce;2;Maros;Sefcovic;186
Hostova;1;Zuzana;Caputova;102
Hostova;2;Maros;Sefcovic;29
Hrubonovo;1;Zuzana;Caputova;106
Hrubonovo;2;Maros;Sefcovic;102
Ivanka pri Nitre;1;Zuzana;Caputova;518
Ivanka pri Nitre;2;Maros;Sefcovic;420
Jarok;1;Zuzana;Caputova;339
Jarok;2;Maros;Sefcovic;386
Jelenec;1;Zuzana;Caputova;406
Jelenec;2;Maros;Sefcovic;221
Jelsovce;1;Zuzana;Caputova;161
Jelsovce;2;Maros;Sefcovic;134
Kapince;1;Zuzana;Caputova;31
Kapince;2;Maros;Sefcovic;52
Klasov;1;Zuzana;Caputova;289
Klasov;2;Maros;Sefcovic;122
Kolinany;1;Zuzana;Caputova;375
Kolinany;2;Maros;Sefcovic;96
Lehota;1;Zuzana;Caputova;402
Lehota;2;Maros;Sefcovic;492
Lucnica nad Zitavou;1;Zuzana;Caputova;130
Lucnica nad Zitavou;2;Maros;Sefcovic;210
Ludovitova;1;Zuzana;Caputova;43
Ludovitova;2;Maros;Sefcovic;64
Lukacovce;1;Zuzana;Caputova;176
Lukacovce;2;Maros;Sefcovic;192
Luzianky;1;Zuzana;Caputova;484
Luzianky;2;Maros;Sefcovic;378
Male Chyndice;1;Zuzana;Caputova;43
Male Chyndice;2;Maros;Sefcovic;70
Male Zaluzie;1;Zuzana;Caputova;53
Male Zaluzie;2;Maros;Sefcovic;88
Maly Cetin;1;Zuzana;Caputova;79
Maly Cetin;2;Maros;Sefcovic;105
Maly Lapas;1;Zuzana;Caputova;222
Maly Lapas;2;Maros;Sefcovic;133
Melek;1;Zuzana;Caputova;79
Melek;2;Maros;Sefcovic;101
Mojmirovce;1;Zuzana;Caputova;392
Mojmirovce;2;Maros;Sefcovic;465
Nitra;1;Zuzana;Caputova;18098
Nitra;2;Maros;Sefcovic;12455
Nitrianske Hrnciarovce;1;Zuzana;Caputova;567
Nitrianske Hrnciarovce;2;Maros;Sefcovic;246
Nova Ves nad Zitavou;1;Zuzana;Caputova;220
Nova Ves nad Zitavou;2;Maros;Sefcovic;244
Nove Sady;1;Zuzana;Caputova;202
Nove Sady;2;Maros;Sefcovic;304
Pana;1;Zuzana;Caputova;66
Pana;2;Maros;Sefcovic;63
Podhorany;1;Zuzana;Caputova;202
Podhorany;2;Maros;Sefcovic;174
Pohranice;1;Zuzana;Caputova;243
Pohranice;2;Maros;Sefcovic;110
Polny Kesov;1;Zuzana;Caputova;112
Polny Kesov;2;Maros;Sefcovic;123
Risnovce;1;Zuzana;Caputova;327
Risnovce;2;Maros;Sefcovic;368
Rumanova;1;Zuzana;Caputova;113
Rumanova;2;Maros;Sefcovic;177
Svatoplukovo;1;Zuzana;Caputova;178
Svatoplukovo;2;Maros;Sefcovic;233
Stefanovicova;1;Zuzana;Caputova;50
Stefanovicova;2;Maros;Sefcovic;67
Stitare;1;Zuzana;Caputova;288
Stitare;2;Maros;Sefcovic;95
Surianky;1;Zuzana;Caputova;107
Surianky;2;Maros;Sefcovic;144
Tajna;1;Zuzana;Caputova;55
Tajna;2;Maros;Sefcovic;73
Telince;1;Zuzana;Caputova;48
Telince;2;Maros;Sefcovic;40
Velka Dolina;1;Zuzana;Caputova;117
Velka Dolina;2;Maros;Sefcovic;118
Velke Chyndice;1;Zuzana;Caputova;72
Velke Chyndice;2;Maros;Sefcovic;60
Velke Zaluzie;1;Zuzana;Caputova;742
Velke Zaluzie;2;Maros;Sefcovic;647
Velky Cetin;1;Zuzana;Caputova;369
Velky Cetin;2;Maros;Sefcovic;86
Velky Lapas;1;Zuzana;Caputova;356
Velky Lapas;2;Maros;Sefcovic;255
Vinodol;1;Zuzana;Caputova;264
Vinodol;2;Maros;Sefcovic;246
Vrable;1;Zuzana;Caputova;1588
Vrable;2;Maros;Sefcovic;1462
Vycapy - Opatovce;1;Zuzana;Caputova;455
Vycapy - Opatovce;2;Maros;Sefcovic;409
Zbehy;1;Zuzana;Caputova;340
Zbehy;2;Maros;Sefcovic;411
Zirany;1;Zuzana;Caputova;292
Zirany;2;Maros;Sefcovic;102
Zitavce;1;Zuzana;Caputova;57
Zitavce;2;Maros;Sefcovic;86
Beladice;1;Zuzana;Caputova;228
Beladice;2;Maros;Sefcovic;278
Caradice;1;Zuzana;Caputova;86
Caradice;2;Maros;Sefcovic;116
Cerveny Hradok;1;Zuzana;Caputova;75
Cerveny Hradok;2;Maros;Sefcovic;72
Cierne Klacany;1;Zuzana;Caputova;208
Cierne Klacany;2;Maros;Sefcovic;258
Hostie;1;Zuzana;Caputova;160
Hostie;2;Maros;Sefcovic;291
Hostovce;1;Zuzana;Caputova;115
Hostovce;2;Maros;Sefcovic;141
Choca;1;Zuzana;Caputova;67
Choca;2;Maros;Sefcovic;114
Jedlove Kostolany;1;Zuzana;Caputova;127
Jedlove Kostolany;2;Maros;Sefcovic;214
Kostolany pod Tribecom;1;Zuzana;Caputova;76
Kostolany pod Tribecom;2;Maros;Sefcovic;119
Ladice;1;Zuzana;Caputova;141
Ladice;2;Maros;Sefcovic;83
Lovce;1;Zuzana;Caputova;79
Lovce;2;Maros;Sefcovic;165
Machulince;1;Zuzana;Caputova;228
Machulince;2;Maros;Sefcovic;191
Male Vozokany;1;Zuzana;Caputova;53
Male Vozokany;2;Maros;Sefcovic;51
Mankovce;1;Zuzana;Caputova;99
Mankovce;2;Maros;Sefcovic;124
Martin nad Zitavou;1;Zuzana;Caputova;93
Martin nad Zitavou;2;Maros;Sefcovic;103
Nemcinany;1;Zuzana;Caputova;114
Nemcinany;2;Maros;Sefcovic;141
Neverice;1;Zuzana;Caputova;94
Neverice;2;Maros;Sefcovic;145
Nevidzany1;1;Zuzana;Caputova;114
Nevidzany1;2;Maros;Sefcovic;128
Obyce;1;Zuzana;Caputova;201
Obyce;2;Maros;Sefcovic;291
Skycov;1;Zuzana;Caputova;157
Skycov;2;Maros;Sefcovic;208
Slazany;1;Zuzana;Caputova;259
Slazany;2;Maros;Sefcovic;372
Slepcany;1;Zuzana;Caputova;117
Slepcany;2;Maros;Sefcovic;188
Tekovske Nemce;1;Zuzana;Caputova;128
Tekovske Nemce;2;Maros;Sefcovic;196
Tesarske Mlynany;1;Zuzana;Caputova;218
Tesarske Mlynany;2;Maros;Sefcovic;292
Topolcianky;1;Zuzana;Caputova;551
Topolcianky;2;Maros;Sefcovic;576
Velcice;1;Zuzana;Caputova;128
Velcice;2;Maros;Sefcovic;244
Velke Vozokany;1;Zuzana;Caputova;55
Velke Vozokany;2;Maros;Sefcovic;141
Vieska nad Zitavou;1;Zuzana;Caputova;83
Vieska nad Zitavou;2;Maros;Sefcovic;115
Volkovce;1;Zuzana;Caputova;155
Volkovce;2;Maros;Sefcovic;237
Zlate Moravce;1;Zuzana;Caputova;2076
Zlate Moravce;2;Maros;Sefcovic;2212
Zlatno;1;Zuzana;Caputova;26
Zlatno;2;Maros;Sefcovic;68
Zikava;1;Zuzana;Caputova;76
Zikava;2;Maros;Sefcovic;100
Zitavany;1;Zuzana;Caputova;274
Zitavany;2;Maros;Sefcovic;378
Andovce;1;Zuzana;Caputova;331
Andovce;2;Maros;Sefcovic;118
Bajtava;1;Zuzana;Caputova;49
Bajtava;2;Maros;Sefcovic;22
Banov;1;Zuzana;Caputova;596
Banov;2;Maros;Sefcovic;749
Bardonovo;1;Zuzana;Caputova;173
Bardonovo;2;Maros;Sefcovic;62
Bela;1;Zuzana;Caputova;55
Bela;2;Maros;Sefcovic;43
Besenov;1;Zuzana;Caputova;269
Besenov;2;Maros;Sefcovic;58
Bina;1;Zuzana;Caputova;111
Bina;2;Maros;Sefcovic;69
Branovo;1;Zuzana;Caputova;114
Branovo;2;Maros;Sefcovic;130
Bruty;1;Zuzana;Caputova;49
Bruty;2;Maros;Sefcovic;38
Cechy;1;Zuzana;Caputova;45
Cechy;2;Maros;Sefcovic;83
Cernik;1;Zuzana;Caputova;122
Cernik;2;Maros;Sefcovic;202
Dedinka;1;Zuzana;Caputova;89
Dedinka;2;Maros;Sefcovic;166
Dolny Ohaj;1;Zuzana;Caputova;180
Dolny Ohaj;2;Maros;Sefcovic;407
Dubnik;1;Zuzana;Caputova;277
Dubnik;2;Maros;Sefcovic;85
Dvory nad Zitavou;1;Zuzana;Caputova;974
Dvory nad Zitavou;2;Maros;Sefcovic;237
Gbelce;1;Zuzana;Caputova;313
Gbelce;2;Maros;Sefcovic;100
Hul;1;Zuzana;Caputova;163
Hul;2;Maros;Sefcovic;215
Chlaba;1;Zuzana;Caputova;67
Chlaba;2;Maros;Sefcovic;27
Jasova;1;Zuzana;Caputova;222
Jasova;2;Maros;Sefcovic;189
Jatov;1;Zuzana;Caputova;118
Jatov;2;Maros;Sefcovic;167
Kamenica nad Hronom;1;Zuzana;Caputova;125
Kamenica nad Hronom;2;Maros;Sefcovic;117
Kamenin;1;Zuzana;Caputova;142
Kamenin;2;Maros;Sefcovic;63
Kamenny Most;1;Zuzana;Caputova;150
Kamenny Most;2;Maros;Sefcovic;59
Kmetovo;1;Zuzana;Caputova;97
Kmetovo;2;Maros;Sefcovic;261
Kolta;1;Zuzana;Caputova;171
Kolta;2;Maros;Sefcovic;227
Komjatice;1;Zuzana;Caputova;464
Komjatice;2;Maros;Sefcovic;814
Komoca;1;Zuzana;Caputova;176
Komoca;2;Maros;Sefcovic;53
Lela;1;Zuzana;Caputova;51
Lela;2;Maros;Sefcovic;29
Lipova;1;Zuzana;Caputova;154
Lipova;2;Maros;Sefcovic;321
Luba;1;Zuzana;Caputova;61
Luba;2;Maros;Sefcovic;18
Mala nad Hronom;1;Zuzana;Caputova;25
Mala nad Hronom;2;Maros;Sefcovic;28
Male Kosihy;1;Zuzana;Caputova;43
Male Kosihy;2;Maros;Sefcovic;17
Mana;1;Zuzana;Caputova;199
Mana;2;Maros;Sefcovic;418
Michal nad Zitavou;1;Zuzana;Caputova;92
Michal nad Zitavou;2;Maros;Sefcovic;186
Mojzesovo;1;Zuzana;Caputova;132
Mojzesovo;2;Maros;Sefcovic;325
Muzla;1;Zuzana;Caputova;262
Muzla;2;Maros;Sefcovic;71
Nana;1;Zuzana;Caputova;154
Nana;2;Maros;Sefcovic;82
Nova Vieska;1;Zuzana;Caputova;116
Nova Vieska;2;Maros;Sefcovic;26
Nove Zamky;1;Zuzana;Caputova;8998
Nove Zamky;2;Maros;Sefcovic;3821
Obid;1;Zuzana;Caputova;139
Obid;2;Maros;Sefcovic;45
Palarikovo;1;Zuzana;Caputova;556
Palarikovo;2;Maros;Sefcovic;581
Pavlova;1;Zuzana;Caputova;31
Pavlova;2;Maros;Sefcovic;19
Podhajska;1;Zuzana;Caputova;204
Podhajska;2;Maros;Sefcovic;270
Pozba;1;Zuzana;Caputova;140
Pozba;2;Maros;Sefcovic;44
Radava;1;Zuzana;Caputova;109
Radava;2;Maros;Sefcovic;199
Rastislavice;1;Zuzana;Caputova;137
Rastislavice;2;Maros;Sefcovic;225
Ruban;1;Zuzana;Caputova;102
Ruban;2;Maros;Sefcovic;44
Salka;1;Zuzana;Caputova;94
Salka;2;Maros;Sefcovic;35
Semerovo;1;Zuzana;Caputova;157
Semerovo;2;Maros;Sefcovic;246
Sikenicka;1;Zuzana;Caputova;46
Sikenicka;2;Maros;Sefcovic;20
Strekov;1;Zuzana;Caputova;263
Strekov;2;Maros;Sefcovic;61
Svodin;1;Zuzana;Caputova;338
Svodin;2;Maros;Sefcovic;120
Sarkan;1;Zuzana;Caputova;59
Sarkan;2;Maros;Sefcovic;22
Sturovo;1;Zuzana;Caputova;1841
Sturovo;2;Maros;Sefcovic;746
Surany;1;Zuzana;Caputova;1481
Surany;2;Maros;Sefcovic;1896
Travnica;1;Zuzana;Caputova;191
Travnica;2;Maros;Sefcovic;224
Tvrdosovce;1;Zuzana;Caputova;936
Tvrdosovce;2;Maros;Sefcovic;258
Ulany nad Zitavou;1;Zuzana;Caputova;172
Ulany nad Zitavou;2;Maros;Sefcovic;427
Velke Lovce;1;Zuzana;Caputova;233
Velke Lovce;2;Maros;Sefcovic;342
Velky Kyr;1;Zuzana;Caputova;728
Velky Kyr;2;Maros;Sefcovic;181
Vlkas;1;Zuzana;Caputova;41
Vlkas;2;Maros;Sefcovic;105
Zemne;1;Zuzana;Caputova;303
Zemne;2;Maros;Sefcovic;98
Diakovce;1;Zuzana;Caputova;469
Diakovce;2;Maros;Sefcovic;136
Dlha nad Vahom;1;Zuzana;Caputova;329
Dlha nad Vahom;2;Maros;Sefcovic;49
Hajske;1;Zuzana;Caputova;220
Hajske;2;Maros;Sefcovic;222
Horna Kralova;1;Zuzana;Caputova;355
Horna Kralova;2;Maros;Sefcovic;233
Kralova nad Vahom;1;Zuzana;Caputova;536
Kralova nad Vahom;2;Maros;Sefcovic;98
Mocenok;1;Zuzana;Caputova;691
Mocenok;2;Maros;Sefcovic;661
Neded;1;Zuzana;Caputova;375
Neded;2;Maros;Sefcovic;151
Selice;1;Zuzana;Caputova;311
Selice;2;Maros;Sefcovic;69
Sala;1;Zuzana;Caputova;5576
Sala;2;Maros;Sefcovic;2241
Tesedikovo;1;Zuzana;Caputova;685
Tesedikovo;2;Maros;Sefcovic;143
Trnovec nad Vahom;1;Zuzana;Caputova;537
Trnovec nad Vahom;2;Maros;Sefcovic;244
Vlcany;1;Zuzana;Caputova;500
Vlcany;2;Maros;Sefcovic;110
Ziharec;1;Zuzana;Caputova;218
Ziharec;2;Maros;Sefcovic;62
Ardanovce;1;Zuzana;Caputova;14
Ardanovce;2;Maros;Sefcovic;55
Belince;1;Zuzana;Caputova;49
Belince;2;Maros;Sefcovic;92
Biskupova;1;Zuzana;Caputova;48
Biskupova;2;Maros;Sefcovic;33
Blesovce;1;Zuzana;Caputova;40
Blesovce;2;Maros;Sefcovic;105
Bojna;1;Zuzana;Caputova;227
Bojna;2;Maros;Sefcovic;457
Celadince;1;Zuzana;Caputova;62
Celadince;2;Maros;Sefcovic;115
Cermany;1;Zuzana;Caputova;42
Cermany;2;Maros;Sefcovic;83
Dvorany nad Nitrou;1;Zuzana;Caputova;84
Dvorany nad Nitrou;2;Maros;Sefcovic;139
Hajna Nova Ves;1;Zuzana;Caputova;21
Hajna Nova Ves;2;Maros;Sefcovic;88
Horne Chlebany;1;Zuzana;Caputova;56
Horne Chlebany;2;Maros;Sefcovic;67
Horne Obdokovce;1;Zuzana;Caputova;186
Horne Obdokovce;2;Maros;Sefcovic;274
Horne Stitare;1;Zuzana;Caputova;86
Horne Stitare;2;Maros;Sefcovic;105
Hrusovany;1;Zuzana;Caputova;123
Hrusovany;2;Maros;Sefcovic;306
Chrabrany;1;Zuzana;Caputova;130
Chrabrany;2;Maros;Sefcovic;210
Jacovce;1;Zuzana;Caputova;296
Jacovce;2;Maros;Sefcovic;312
Kamanova;1;Zuzana;Caputova;68
Kamanova;2;Maros;Sefcovic;162
Koniarovce;1;Zuzana;Caputova;100
Koniarovce;2;Maros;Sefcovic;138
Kovarce;1;Zuzana;Caputova;173
Kovarce;2;Maros;Sefcovic;306
Krnca;1;Zuzana;Caputova;163
Krnca;2;Maros;Sefcovic;344
Krtovce;1;Zuzana;Caputova;46
Krtovce;2;Maros;Sefcovic;67
Krusovce;1;Zuzana;Caputova;261
Krusovce;2;Maros;Sefcovic;355
Kuzmice;1;Zuzana;Caputova;89
Kuzmice;2;Maros;Sefcovic;166
Lipovnik;1;Zuzana;Caputova;54
Lipovnik;2;Maros;Sefcovic;71
Ludanice;1;Zuzana;Caputova;219
Ludanice;2;Maros;Sefcovic;394
Luzany;1;Zuzana;Caputova;37
Luzany;2;Maros;Sefcovic;55
Male Ripnany;1;Zuzana;Caputova;73
Male Ripnany;2;Maros;Sefcovic;125
Nemcice;1;Zuzana;Caputova;170
Nemcice;2;Maros;Sefcovic;198
Nemecky;1;Zuzana;Caputova;49
Nemecky;2;Maros;Sefcovic;94
Nitrianska Blatnica;1;Zuzana;Caputova;168
Nitrianska Blatnica;2;Maros;Sefcovic;267
Nitrianska Streda;1;Zuzana;Caputova;111
Nitrianska Streda;2;Maros;Sefcovic;179
Norovce;1;Zuzana;Caputova;52
Norovce;2;Maros;Sefcovic;67
Oponice;1;Zuzana;Caputova;112
Oponice;2;Maros;Sefcovic;177
Oresany;1;Zuzana;Caputova;40
Oresany;2;Maros;Sefcovic;77
Podhradie1;1;Zuzana;Caputova;44
Podhradie1;2;Maros;Sefcovic;81
Prasice;1;Zuzana;Caputova;370
Prasice;2;Maros;Sefcovic;433
Praznovce;1;Zuzana;Caputova;117
Praznovce;2;Maros;Sefcovic;191
Preselany;1;Zuzana;Caputova;204
Preselany;2;Maros;Sefcovic;265
Radosina;1;Zuzana;Caputova;364
Radosina;2;Maros;Sefcovic;344
Rajcany;1;Zuzana;Caputova;81
Rajcany;2;Maros;Sefcovic;80
Solcany;1;Zuzana;Caputova;355
Solcany;2;Maros;Sefcovic;516
Solcianky;1;Zuzana;Caputova;43
Solcianky;2;Maros;Sefcovic;65
Sulovce;1;Zuzana;Caputova;70
Sulovce;2;Maros;Sefcovic;114
Svrbice;1;Zuzana;Caputova;32
Svrbice;2;Maros;Sefcovic;44
Salgovce;1;Zuzana;Caputova;63
Salgovce;2;Maros;Sefcovic;92
Tesare;1;Zuzana;Caputova;109
Tesare;2;Maros;Sefcovic;202
Topolcany;1;Zuzana;Caputova;4119
Topolcany;2;Maros;Sefcovic;4906
Tovarniky;1;Zuzana;Caputova;312
Tovarniky;2;Maros;Sefcovic;282
Tvrdomestice;1;Zuzana;Caputova;46
Tvrdomestice;2;Maros;Sefcovic;87
Urmince;1;Zuzana;Caputova;202
Urmince;2;Maros;Sefcovic;308
Velke Dvorany;1;Zuzana;Caputova;94
Velke Dvorany;2;Maros;Sefcovic;191
Velke Ripnany;1;Zuzana;Caputova;288
Velke Ripnany;2;Maros;Sefcovic;360
Velusovce;1;Zuzana;Caputova;80
Velusovce;2;Maros;Sefcovic;120
Vozokany1;1;Zuzana;Caputova;35
Vozokany1;2;Maros;Sefcovic;71
Zavada;1;Zuzana;Caputova;75
Zavada;2;Maros;Sefcovic;118
Cadca;1;Zuzana;Caputova;2599
Cadca;2;Maros;Sefcovic;4458
Cierne;1;Zuzana;Caputova;384
Cierne;2;Maros;Sefcovic;968
Dlha nad Kysucou;1;Zuzana;Caputova;61
Dlha nad Kysucou;2;Maros;Sefcovic;114
Dunajov;1;Zuzana;Caputova;117
Dunajov;2;Maros;Sefcovic;274
Klokocov;1;Zuzana;Caputova;181
Klokocov;2;Maros;Sefcovic;376
Klubina;1;Zuzana;Caputova;53
Klubina;2;Maros;Sefcovic;136
Korna;1;Zuzana;Caputova;255
Korna;2;Maros;Sefcovic;332
Krasno nad Kysucou;1;Zuzana;Caputova;637
Krasno nad Kysucou;2;Maros;Sefcovic;1613
Makov;1;Zuzana;Caputova;393
Makov;2;Maros;Sefcovic;381
Nova Bystrica;1;Zuzana;Caputova;216
Nova Bystrica;2;Maros;Sefcovic;542
Olesna;1;Zuzana;Caputova;218
Olesna;2;Maros;Sefcovic;383
Oscadnica;1;Zuzana;Caputova;572
Oscadnica;2;Maros;Sefcovic;1163
Podvysoka;1;Zuzana;Caputova;147
Podvysoka;2;Maros;Sefcovic;260
Radostka;1;Zuzana;Caputova;45
Radostka;2;Maros;Sefcovic;169
Rakova;1;Zuzana;Caputova;620
Rakova;2;Maros;Sefcovic;1239
Skalite;1;Zuzana;Caputova;431
Skalite;2;Maros;Sefcovic;1180
Stara Bystrica;1;Zuzana;Caputova;209
Stara Bystrica;2;Maros;Sefcovic;729
Staskov;1;Zuzana;Caputova;288
Staskov;2;Maros;Sefcovic;579
Svrcinovec;1;Zuzana;Caputova;321
Svrcinovec;2;Maros;Sefcovic;670
Turzovka;1;Zuzana;Caputova;747
Turzovka;2;Maros;Sefcovic;1536
Vysoka nad Kysucou;1;Zuzana;Caputova;272
Vysoka nad Kysucou;2;Maros;Sefcovic;580
Zakopcie;1;Zuzana;Caputova;143
Zakopcie;2;Maros;Sefcovic;340
Zborov nad Bystricou;1;Zuzana;Caputova;139
Zborov nad Bystricou;2;Maros;Sefcovic;613
Bziny;1;Zuzana;Caputova;112
Bziny;2;Maros;Sefcovic;75
Dlha nad Oravou;1;Zuzana;Caputova;232
Dlha nad Oravou;2;Maros;Sefcovic;198
Dolny Kubin;1;Zuzana;Caputova;4154
Dolny Kubin;2;Maros;Sefcovic;2522
Horna Lehota;1;Zuzana;Caputova;123
Horna Lehota;2;Maros;Sefcovic;55
Chlebnice;1;Zuzana;Caputova;261
Chlebnice;2;Maros;Sefcovic;126
Istebne;1;Zuzana;Caputova;257
Istebne;2;Maros;Sefcovic;270
Jasenova;1;Zuzana;Caputova;97
Jasenova;2;Maros;Sefcovic;73
Kralovany;1;Zuzana;Caputova;75
Kralovany;2;Maros;Sefcovic;115
Kriva;1;Zuzana;Caputova;186
Kriva;2;Maros;Sefcovic;169
Lestiny;1;Zuzana;Caputova;61
Lestiny;2;Maros;Sefcovic;58
Malatina;1;Zuzana;Caputova;82
Malatina;2;Maros;Sefcovic;120
Medzibrodie nad Oravou;1;Zuzana;Caputova;112
Medzibrodie nad Oravou;2;Maros;Sefcovic;57
Oravska Poruba;1;Zuzana;Caputova;225
Oravska Poruba;2;Maros;Sefcovic;224
Oravsky Podzamok;1;Zuzana;Caputova;378
Oravsky Podzamok;2;Maros;Sefcovic;161
Osadka;1;Zuzana;Caputova;26
Osadka;2;Maros;Sefcovic;41
Parnica;1;Zuzana;Caputova;170
Parnica;2;Maros;Sefcovic;155
Pokryvac;1;Zuzana;Caputova;32
Pokryvac;2;Maros;Sefcovic;19
Pribis;1;Zuzana;Caputova;92
Pribis;2;Maros;Sefcovic;67
Pucov;1;Zuzana;Caputova;175
Pucov;2;Maros;Sefcovic;69
Sedliacka Dubova;1;Zuzana;Caputova;131
Sedliacka Dubova;2;Maros;Sefcovic;75
Velicna;1;Zuzana;Caputova;271
Velicna;2;Maros;Sefcovic;183
Vysny Kubin;1;Zuzana;Caputova;206
Vysny Kubin;2;Maros;Sefcovic;122
Zazriva;1;Zuzana;Caputova;488
Zazriva;2;Maros;Sefcovic;383
Zaskov;1;Zuzana;Caputova;315
Zaskov;2;Maros;Sefcovic;161
Benadikova;1;Zuzana;Caputova;82
Benadikova;2;Maros;Sefcovic;79
Bobrovcek;1;Zuzana;Caputova;50
Bobrovcek;2;Maros;Sefcovic;28
Bobrovec;1;Zuzana;Caputova;514
Bobrovec;2;Maros;Sefcovic;220
Bobrovnik;1;Zuzana;Caputova;26
Bobrovnik;2;Maros;Sefcovic;41
Bukovina;1;Zuzana;Caputova;22
Bukovina;2;Maros;Sefcovic;21
Demanovska Dolina;1;Zuzana;Caputova;515
Demanovska Dolina;2;Maros;Sefcovic;59
Dubrava;1;Zuzana;Caputova;246
Dubrava;2;Maros;Sefcovic;271
Galovany;1;Zuzana;Caputova;74
Galovany;2;Maros;Sefcovic;43
Gotovany;1;Zuzana;Caputova;77
Gotovany;2;Maros;Sefcovic;66
Huty;1;Zuzana;Caputova;43
Huty;2;Maros;Sefcovic;30
Hybe;1;Zuzana;Caputova;269
Hybe;2;Maros;Sefcovic;308
Izipovce;1;Zuzana;Caputova;28
Izipovce;2;Maros;Sefcovic;8
Jakubovany;1;Zuzana;Caputova;89
Jakubovany;2;Maros;Sefcovic;82
Jalovec1;1;Zuzana;Caputova;94
Jalovec1;2;Maros;Sefcovic;45
Jamnik;1;Zuzana;Caputova;86
Jamnik;2;Maros;Sefcovic;71
Konska;1;Zuzana;Caputova;30
Konska;2;Maros;Sefcovic;58
Kralova Lehota;1;Zuzana;Caputova;102
Kralova Lehota;2;Maros;Sefcovic;112
Kvacany;1;Zuzana;Caputova;110
Kvacany;2;Maros;Sefcovic;103
Lazisko;1;Zuzana;Caputova;72
Lazisko;2;Maros;Sefcovic;106
Liptovska Anna;1;Zuzana;Caputova;42
