574291;313935;54.66;313836;309118
467840;190871;40.79;190843;187568
484954;222276;45.83;222245;217519
567827;212639;37.44;212628;209151
561539;249227;44.38;249193;242896
517370;197545;38.18;197506;193390
628364;241411;38.41;241371;234359
617698;219513;35.53;219493;214984
